0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.80000	-14.27193
0.37832	-23.43645
0.60013	-23.46304
0.60013	-23.46304
0.58237	-23.84847
0.58237	-23.84847
0.58237	-23.84847
0.58237	-23.84847
0.58237	-23.84847
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
